,obs,Group,time,elapsed,date,hhmmss,averaging,fanrpm,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P1_Fmax,T@P1_Fmax,Q@P1_Fmax,P1_PredF,P1_??F,P2_dur,P2_ramp,P2_int,P2_int_se,P2_slp,P2_slp_se,P2_R2,P2_dQdt,P3_dur,P3_Fmax,T@P3_Fmax,Q@P3_Fmax,P3_PredF,P3_??F,ID,Dur,DCo,InitSlope,Fo,F1,T@F1,T@HIR,F2,T@F2,DCmax,T@DCmax,PhiPS2_dc,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,??Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,??CO2,CO2_s_d,CO2_r_d,??H2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,??CO2:MN,??CO2:SLP,??CO2:SD,??CO2:OK,??H2O:MN,??H2O:SLP,??H2O:SD,??H2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
2.5.24,31,c,1714650400,14155,20240502 14:46:40,14:46:40,none,5557.17,1714650400,0.000973784,0.973783867,7.045434167,417.329,263.7460579,26.53373433,41.98469128,0.078319501,1.949147099,0.076612285,0.048032965,63.8564388,26.30212926,25.5539,3.286207584,60.05970106,2.041342372,3.398855366,1.244865212,-42.94386855,59.78138782,6.542473435,87.2364315,0,0,1,0,24637,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.103,336.08652,0.84,0.1596,2,0.5,0: Broadleaf,2,1714650400,417.329,420.13,20.291,19.9324,417.137,20.137,532.083,100.559,0.04434,26.1228,25.5539,999.9,0,0,4815,0,0.226619,-2.88458,425.887,428.674,0.359184,420.13,19.9324,2.0405,2.00439,17.7622,17.479,400.103,1,0,0,325.762,4.99918,1353.94,3831.04,36.437,39.437,38.187,39.687,39.375,395.1,0,0,1714650399,0,325.5203077,-0.331692302,-5.927521381,1354.308462,15,1714650432,14:47:12,1714650419,1714650432,210,0.084,-0.001,0.192,0.154,420,20,1.69,1.08,-2.593299,0.11353621,0.188512346,0,0.35518925,0.021134274,0.006179589,1,1,2,01-Feb,3.14874,2.65128,0.10236,0.104034,0.100968,0.101202,26720.9,28125.3,28280.7,29339.8,32740.8,33371.4,40389,41582.5,1.8782,1.7908,0.0891089,0,24.0914,999.9,66.5,27.3,24.0893,29.8219,11.0737,1,-0.188943,-0.403486,20.2994,5.23286,11.8961,4.962,3.292,6158.4,9999,8474.6,106.1,1.85834,1.85364,1.85562,1.85593,1.8555,1.85535,1.85028,1.85239,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.192,0.154,0.1083,0,0,0,0.154555,0,0,0,-1,-1,-1,-1,0.7,0.6,1.02539,2.50366,1.59424,2.14844,1.50269,2.27783,31.3898,13.2915,18,528.017,510.042,24.9998,24.9871,30,25.0284,25.0094,20.596,18.6931,65.0179,25,420,19.9069,100.853,100.69
2.5.24,1,d,1714650534,14288.5,20240502 14:48:53,14:48:53,none,5557.26,1714650534,0.000317773,0.317773243,3.28587727,418.84,201.3642374,20.25714309,42.13509768,0.025051432,1.954039923,0.024874367,0.015562283,63.822444,26.48568131,25.5506,3.285563785,60.07912895,2.034373538,3.386156847,1.251190246,-14.01380003,53.61068134,5.850503132,109.2698284,0,0,1,0,24760,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.89,335.9076,0.84,0.1596,2,0.5,0: Broadleaf,2,1714650534,418.84,420.127,20.2225,20.1053,418.73,20.0685,531.309,100.554,0.0455074,26.0595,25.5506,999.9,0,0,4835,0,0.226619,-1.20557,427.568,428.747,0.116913,420.127,20.1053,2.03343,2.02167,17.7071,17.6151,399.89,1,0,0,483.264,4.99918,1968.89,3828.97,35.562,38.812,37.437,38.625,38.687,394.89,0,0,1714650533,0,513.5400385,-260.8359313,-1010.151452,2087.796538,15,1714650571,14:49:30,1714650571,1714650553,211,-0.082,0,0.11,0.154,420,20,1.49,0.92,-1.040007825,-0.319380687,0.12509068,0,0.117970025,0.052249767,0.006717468,1,1,2,01-Feb,3.14793,2.65251,0.102649,0.104028,0.100711,0.101826,26712.5,28123.5,28281,29337.8,32749.7,33347.2,40388.3,41581.3,1.8778,1.7906,0.0914931,0,24.049,999.9,66.5,27.3,24.0889,29.4419,11.9111,1,-0.187154,-0.397211,20.3013,5.23047,11.8961,4.9616,3.292,6161.1,9999,8516.1,106.1,1.85837,1.85364,1.85562,1.8559,1.8555,1.85535,1.85031,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.11,0.154,0.1918,0,0,0,0.153745,0,0,0,-1,-1,-1,-1,1.9,1.7,1.02539,2.49878,1.59424,2.14966,1.50269,2.26685,31.4333,13.2564,18,527.882,510.028,25.0001,25.0044,30,25.041,25.0219,20.6014,17.7991,65.0179,25,420,20.1132,100.853,100.685
2.5.24,2,d,1714650594,14348.5,20240502 14:49:53,14:49:53,none,5557.26,1714650594,0.000380017,0.380016568,2.202722602,418.752,292.3693426,29.41353681,42.12814262,0.029805206,2.014249678,0.029562343,0.01849812,63.841596,26.47736205,25.6014,3.295486601,60.05039151,2.036517505,3.39134759,1.258969095,-16.75873067,52.55863867,5.566385807,105.2078898,0,0,1,0,26220,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.01,336.0084,0.84,0.1596,2,0.5,0: Broadleaf,2,1714650594,418.752,419.642,20.2429,20.1026,418.575,20.0879,530.754,100.559,0.0450392,26.0854,25.6014,999.9,0,0,5080,0,0.226619,-0.957733,427.335,428.251,0.13921,419.642,20.1026,2.0355,2.0215,17.7232,17.6137,400.01,1,0,0,370.022,4.99918,1528.28,3830.13,36.187,39.875,38.125,40.312,39.437,395.01,0,0,1714650593,0,379.4329231,-74.45052982,-287.2728201,1562.761923,15,1714650614,14:50:13,1714650612,1714650614,212,0.068,0.001,0.177,0.155,420,20,2,1.13,-1.22081505,-0.563348871,0.192597139,0,0.131280658,0.033111898,0.011533045,1,1,2,01-Feb,3.14732,2.65309,0.102623,0.10394,0.100785,0.10182,26711.4,28124.7,28279,29336.3,32744.5,33345.9,40385.2,41579.4,1.8756,1.79,0.0917614,0,24.0955,999.9,66.5,27.3,24.0891,29.7119,11.4904,1,-0.186382,-0.391394,20.3011,5.23167,11.8961,4.9616,3.292,6162.3,9999,8534.3,106.2,1.85837,1.85367,1.85574,1.85593,1.85556,1.85535,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.177,0.155,0.10965,0,0,0,0.153875,0,0,0,-1,-1,-1,-1,0.4,0.7,1.02539,2.50732,1.59424,2.14844,1.50269,2.33032,31.4552,13.2389,18,526.558,509.676,25,25.0124,30.0001,25.0473,25.026,20.6031,17.7991,65.0179,25,420,20.1186,100.845,100.68
2.5.24,3,d,1714650654,14408.5,20240502 14:50:53,14:50:53,none,5557.26,1714650654,0.000382145,0.382145212,3.85472663,418.679,203.122809,20.43267498,42.11605762,0.02970458,1.979874088,0.029459196,0.018433875,63.8301048,26.52879525,25.6614,3.307240174,59.90114011,2.037012552,3.400624009,1.270227622,-16.85260386,50.18866457,5.410557707,102.5767232,0,0,1,0,25380,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.938,335.94792,0.84,0.1596,2,0.5,0: Broadleaf,2,1714650654,418.679,420.192,20.2501,20.109,418.585,20.0951,530.697,100.549,0.0437157,26.1316,25.6614,999.9,0,0,4940,0,0.226619,-1.42981,427.417,428.815,0.14077,420.192,20.109,2.0361,2.02195,17.7279,17.6172,399.938,1,0,0,325.123,4.99918,1352.54,3829.44,36.75,40.625,38.687,41.625,40.062,394.94,0,0,1714650653,0,329.3039615,-33.3930598,-121.1613673,1367.008077,15,1714650678,14:51:18,1714650678,1714650667,213,-0.083,0.001,0.094,0.155,420,20,1.35,0.81,-1.1605509,0.351967272,0.155087319,0,0.134399775,-0.025152304,0.005992536,1,1,2,01-Feb,3.14726,2.65116,0.102615,0.104034,0.100801,0.101834,26712,28122.6,28279.4,29337.2,32745.3,33346.2,40387.1,41580.4,1.8758,1.7924,0.0930727,0,24.1341,999.9,66.5,27.3,24.0884,29.2619,11.6506,1,-0.186423,-0.392593,20.3014,5.23167,11.8961,4.9616,3.292,6163.6,9999,8554.5,106.2,1.85837,1.85364,1.85568,1.85593,1.85553,1.85538,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.094,0.155,0.17747619,0,0,0,0.15467,0,0,0,-1,-1,-1,-1,0.7,0.7,1.02539,2.49023,1.59424,2.14966,1.50269,2.32422,31.4552,13.2214,18,526.703,511.242,24.9997,25.0166,30.0001,25.0494,25.026,20.5974,17.7991,65.0179,25,420,20.1266,100.848,100.683
2.5.24,4,d,1714650714,14468.5,20240502 14:51:53,14:51:53,none,5557.26,1714650714,0.000353387,0.353387113,3.292826018,418.773,219.0064812,22.03384708,42.13199623,0.02745359,2.004567781,0.027246408,0.017047489,63.8289876,26.55925891,25.6972,3.314270569,60.02407629,2.044127152,3.405512052,1.270143417,-15.5843717,49.57182743,5.279819996,103.0962633,0,0,1,0,25977,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.931,335.94204,0.84,0.1596,2,0.5,0: Broadleaf,2,1714650714,418.773,420.068,20.3177,20.1874,418.62,20.1587,531.4,100.565,0.0431964,26.1559,25.6972,999.9,0,0,5040,0,0.226619,-1.35446,427.396,428.723,0.126516,420.068,20.1874,2.04287,2.03015,17.7806,17.6815,399.931,1,0,0,306.988,4.99918,1276.23,3829.36,36.437,39.5,38.187,39.75,39.375,394.93,0,0,1714650713,0,308.4404615,-13.53750426,-56.54188025,1283.266538,15,1714650750,14:52:29,1714650750,1714650731,214,0.058,0.004,0.153,0.159,420,20,1.57,0.94,-1.243163439,-0.024206049,0.140022999,1,0.113794341,0.06787062,0.008483274,1,2,2,02-Feb,3.14806,2.65108,0.102638,0.104027,0.101049,0.102135,26712.6,28122.9,28280.8,29337.2,32737.2,33335.2,40388.2,41580.6,1.8758,1.7914,0.0950098,0,24.1381,999.9,66.5,27.3,24.0861,29.2019,11.5385,1,-0.186768,-0.389978,20.2991,5.22927,11.8973,4.9616,3.292,6164.7,9999,8571.1,106.2,1.85837,1.85364,1.85577,1.85593,1.85556,1.85538,1.85031,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.153,0.159,0.094380952,0,0,0,0.15518,0,0,0,-1,-1,-1,-1,0.6,0.8,1.02539,2.50732,1.59424,2.14844,1.50269,2.22412,31.477,13.1864,18,526.684,510.589,25.0001,25.0166,30.0002,25.0473,25.026,20.5991,17.408,65.0179,25,420,20.1502,100.852,100.683
2.5.24,5,d,1714650774,14528.5,20240502 14:52:53,14:52:53,none,5557.26,1714650774,0.000350534,0.350534086,2.820198097,418.871,244.7455875,24.62328348,42.14163563,0.027157262,1.998445349,0.026953895,0.016864329,63.8449476,26.5487688,25.7162,3.318007084,60.07983543,2.044478659,3.402936516,1.273528426,-15.45855321,45.99428526,4.913941798,99.29462145,0,0,1,0,25830,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.031,336.02604,0.84,0.1596,2,0.5,0: Broadleaf,2,1714650774,418.871,419.989,20.3213,20.1919,418.641,20.1643,530.774,100.564,0.0436707,26.1431,25.7162,999.9,0,0,5015,0,0.226619,-1.19565,427.481,428.644,0.13146,419.989,20.1919,2.0438,2.03058,17.7878,17.6848,400.031,1,0,0,298.714,4.99918,1240.05,3830.34,35.437,38,37.062,37.562,38.312,395.03,0,0,1714650773,0,299.3539231,-5.692991443,-28.74837604,1243.278077,15,1714650804,14:53:24,1714650804,1714650787,215,0.077,-0.002,0.23,0.157,420,20,1.9,1.03,-1.284448475,-0.412311388,0.192494214,0,0.13125835,-0.010935692,0.004495657,1,1,2,01-Feb,3.14736,2.65143,0.102641,0.104012,0.101068,0.102151,26712.9,28123.4,28281.2,29337.2,32737.1,33335.1,40389,41581.2,1.8752,1.7912,0.0961721,0,24.1381,999.9,66.5,27.3,24.0894,29.8919,11.4383,1,-0.187012,-0.390632,20.2993,5.23286,11.8961,4.9616,3.292,6165.9,9999,8590.3,106.2,1.85837,1.85367,1.85577,1.85593,1.85562,1.85535,1.85031,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.23,0.157,0.15275,0,0,0,0.15908,0,0,0,-1,-1,-1,-1,0.4,0.7,1.02539,2.50366,1.59424,2.14966,1.50269,2.36206,31.4988,13.1776,18,526.307,510.439,24.9999,25.0124,30.0001,25.0469,25.024,20.5982,17.408,65.0179,25,420,20.1574,100.854,100.684
2.5.24,6,d,1714650834,14588.5,20240502 14:53:53,14:53:53,none,5557.26,1714650834,0.000386796,0.386796104,3.996197621,418.575,196.963464,19.81698565,42.11387535,0.029921464,2.011936107,0.029676432,0.018569618,63.8492568,26.48633762,25.7137,3.317515228,60.14565376,2.041075392,3.393554254,1.276439836,-17.05770819,41.51051202,4.404078475,92.7061391,0,0,1,0,26162,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.058,336.04872,0.84,0.1596,2,0.5,0: Broadleaf,2,1714650834,418.575,420.143,20.2865,20.1436,418.354,20.1315,530.37,100.569,0.0434956,26.0964,25.7137,999.9,0,0,5070,0,0.226619,-1.55997,427.252,428.781,0.144678,420.143,20.1436,2.04037,2.02582,17.7612,17.6476,400.058,1,0,0,294.716,4.99918,1220.12,3830.6,35.437,38.562,37.25,38.187,38.5,395.06,0,0,1714650833,0,294.4663846,-4.372444421,-13.3562393,1222.325,15,1714650864,14:54:23,1714650864,1714650847,216,-0.009,-0.002,0.221,0.155,420,20,1.41,0.83,-1.25828005,-0.378204225,0.160698776,0,0.14385375,0.063265418,0.013669164,1,1,2,01-Feb,3.1469,2.6515,0.102594,0.104047,0.100955,0.101981,26713.2,28122.9,28280,29337.8,32740.5,33340.3,40388.1,41579.8,1.8746,1.7922,0.0970066,0,24.1219,999.9,66.5,27.3,24.0872,29.9819,11.5545,1,-0.1875,-0.395207,20.3011,5.23167,11.8961,4.962,3.292,6167.2,9999,8609.6,106.2,1.85837,1.85367,1.85577,1.85593,1.85556,1.85538,1.85028,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.221,0.155,0.22952381,0,0,0,0.15677,0,0,0,-1,-1,-1,-1,0.5,0.8,1.02539,2.4939,1.59424,2.14844,1.50269,2.29492,31.4988,13.1689,18,525.872,511.052,24.9999,25.0081,30.0001,25.041,25.0198,20.5971,17.6884,65.0179,25,420,20.1129,100.851,100.683
2.5.24,7,d,1714650894,14648.5,20240502 14:54:53,14:54:53,none,5557.26,1714650894,0.000441744,0.441744137,3.569073651,418.616,243.8684695,24.53621797,42.11800502,0.034295271,2.003395451,0.033972426,0.021261519,63.83601,26.46965641,25.6954,3.313916774,60.11975367,2.040461877,3.393995738,1.273454897,-19.48091646,43.54844481,4.639616032,92.54315439,0,0,1,0,25954,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.975,335.979,0.84,0.1596,2,0.5,0: Broadleaf,2,1714650894,418.616,420.029,20.2804,20.1175,418.409,20.1254,531.351,100.569,0.0435065,26.0986,25.6954,999.9,0,0,5035,0,0.226619,-1.39899,427.296,428.652,0.162912,420.029,20.1175,2.03958,2.0232,17.755,17.6271,399.975,1,0,0,291.09,4.99918,1209.4,3829.8,36.062,39.687,37.937,40,39.25,394.98,0,0,1714650893,0,290.9466538,-1.629846156,-11.66837605,1210.993077,15,1714650911,14:55:10,1714650909,1714650911,217,-0.013,0,0.207,0.155,420,20,1.76,0.86,-1.278640375,-0.10221,0.148065027,0,0.1358527,0.020258364,0.007880524,1,1,2,01-Feb,3.14798,2.65137,0.102605,0.104025,0.100934,0.101887,26713.9,28123.2,28281.1,29337.4,32742,33344.3,40389,41580.4,1.8756,1.791,0.0955164,0,24.128,999.9,66.4,27.3,24.0524,29.3219,11.4223,1,-0.187561,-0.39878,20.3011,5.22807,11.8961,4.9616,3.292,6168.4,9999,8628.8,106.2,1.85837,1.85364,1.85568,1.85593,1.85562,1.85547,1.85031,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.207,0.155,0.22065,0,0,0,0.155038095,0,0,0,-1,-1,-1,-1,0.5,0.8,1.02539,2.5061,1.59424,2.14844,1.50269,2.2522,31.4988,13.1426,18,526.46,510.23,25.0001,25.0018,30.0001,25.0368,25.0156,20.5997,17.9603,65.0179,25,420,20.0589,100.854,100.683
2.5.24,8,d,1714650954,14708.5,20240502 14:55:53,14:55:53,none,5557.26,1714650954,0.000394478,0.394477506,3.2113831,418.503,241.9078379,24.33745636,42.10404502,0.030497056,1.987397738,0.030239436,0.018922612,63.8653764,26.51215656,25.6998,3.314781665,59.94761785,2.037267836,3.39841333,1.277513828,-17.39645802,45.08644214,4.8427807,96.39814122,0,0,1,0,25563,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.159,336.13356,0.84,0.1596,2,0.5,0: Broadleaf,2,1714650954,418.503,419.775,20.2499,20.1043,418.347,20.0949,530.892,100.562,0.0443159,26.1206,25.6998,999.9,0,0,4970,0,0.226619,-1.22098,427.205,428.387,0.145599,419.775,20.1043,2.03637,2.02173,17.73,17.6156,400.159,1,0,0,287.764,4.99918,1202.61,3831.57,36.625,40.437,38.562,41.312,39.875,395.16,0,0,1714650953,0,288.0729231,-3.468581155,-6.52581197,1202.730769,15,1714650980,14:56:20,1714650980,1714650969,218,-0.051,0,0.156,0.155,420,20,1.8,0.87,-1.388192463,-0.68935915,0.221956073,0,0.140790512,-0.00947122,0.0049102,1,1,2,01-Feb,3.14747,2.65189,0.102587,0.103972,0.100817,0.101833,26714.1,28125.1,28280.7,29337.6,32746,33347,40388.5,41581.3,1.8766,1.7928,0.0956655,0,24.13,999.9,66.4,27.3,24.0523,29.3519,11.4744,1,-0.188415,-0.399346,20.3013,5.23047,11.8961,4.9616,3.292,6169.6,9999,8646.3,106.3,1.85837,1.85364,1.85577,1.85593,1.85562,1.85544,1.8504,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.156,0.155,0.20725,0,0,0,0.155045,0,0,0,-1,-1,-1,-1,0.8,0.7,1.02539,2.49878,1.59424,2.14844,1.50269,2.34863,31.5206,13.1426,18,527.049,511.366,24.9999,24.9977,29.9999,25.0326,25.0115,20.5958,17.9603,65.0179,25,420,20.0818,100.852,100.685
2.5.24,9,d,1714651014,14768.5,20240502 14:56:53,14:56:53,none,5557.26,1714651014,0.000371383,0.371382644,3.297280908,418.547,226.7692561,22.81468456,42.10896107,0.028702767,2.006984583,0.028476656,0.017818077,63.8529276,26.55019291,25.6961,3.314054357,59.81842789,2.0368589,3.405069261,1.277195457,-16.37797462,49.51257298,5.267071323,102.2545973,0,0,1,0,26037,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.081,336.06804,0.84,0.1596,2,0.5,0: Broadleaf,2,1714651014,418.547,419.847,20.2456,20.1086,418.391,20.0896,531.188,100.563,0.0444851,26.1537,25.6961,999.9,0,0,5050,0,0.226619,-1.30069,427.195,428.463,0.136086,419.847,20.1086,2.03587,2.02218,17.7261,17.6191,400.081,1,0,0,285.802,4.99918,1194.18,3830.82,36.687,39.937,38.437,40.5,39.687,395.08,0,0,1714651013,0,285.9673846,0.257641006,-11.5928205,1195.535769,15,1714651054,14:57:34,1714650980,1714651031,219,-0.051,0.001,0.156,0.156,420,20,1.8,0.68,-1.47241675,-1.050896848,0.177427539,0,0.14563345,-0.011099617,0.004898922,1,1,2,01-Feb,3.1478,2.65241,0.102598,0.103988,0.1008,0.10185,26713.9,28124.6,28280.8,29337.6,32746.5,33345.5,40388.5,41580.3,1.8762,1.7912,0.0950694,0,24.1361,999.9,66.4,27.3,24.0535,27.3119,11.7388,1,-0.188659,-0.398475,20.2992,5.23047,11.8961,4.9616,3.292,6170.8,9999,8665.6,106.3,1.85837,1.85364,1.85571,1.8559,1.85559,1.85532,1.85034,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.156,0.156,0.156,0,0,0,0.15504,0,0,0,-1,-1,-1,-1,0.6,0.8,1.02417,2.50732,1.59424,2.14722,1.50269,2.229,31.5206,13.0988,18,526.76,510.283,25,24.9934,30.0002,25.0284,25.0073,20.5967,17.9603,65.0179,25,420,20.107,100.853,100.684
2.5.24,10,d,1714651074,14828.5,20240502 14:57:53,14:57:53,none,5557.26,1714651074,0.000383406,0.383406332,4.042336744,418.408,191.5521454,19.27035291,42.09229714,0.02954212,1.989777276,0.029300598,0.018334409,63.8412768,26.53553281,25.7158,3.317928383,59.85657666,2.036568286,3.402413568,1.281360097,-16.90821923,45.55878895,4.888544518,97.38039104,0,0,1,0,25620,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.008,336.00672,0.84,0.1596,2,0.5,0: Broadleaf,2,1714651074,418.408,419.99,20.244,20.1026,418.179,20.092,531.322,100.556,0.0450811,26.1405,25.7158,999.9,0,0,4980,0,0.226619,-1.65479,426.981,428.606,0.145365,419.99,20.1026,2.03606,2.02144,17.7276,17.6133,400.008,1,0,0,285.553,4.99918,1185.14,3830.12,35.625,38.25,37.25,37.875,38.562,395.01,0,0,1714651073,0,284.8278462,1.232888916,-10.20444445,1186.567692,15,1714651091,14:58:11,1714651091,1714651090,220,0.073,-0.003,0.229,0.152,420,20,1.84,0.75,-1.331581175,-3.439667313,0.484212023,0,0.120754667,0.354100402,0.052807435,0,0,2,0/2,3.14795,2.65269,0.102555,0.104012,0.100806,0.101826,26715.2,28123.7,28280.8,29337.4,32747,33346.4,40389.3,41580.2,1.8746,1.791,0.0977516,0,24.1118,999.9,66.4,27.3,24.0512,27.4019,11.6426,1,-0.188374,-0.398039,20.299,5.23047,11.8961,4.962,3.292,6172,9999,8683.8,106.3,1.85837,1.85364,1.85574,1.8559,1.85553,1.85538,1.85031,1.85242,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.229,0.152,0.156,0,0,0,0.1559,0,0,0,-1,-1,-1,-1,1.6,0.7,1.02539,2.50977,1.59424,2.14966,1.50269,2.21313,31.5424,13.0813,18,525.736,510.134,24.9998,24.9913,30,25.0263,25.0053,20.5937,17.9603,65.0179,25,420,20.1417,100.854,100.683
